"","essround","netuse","ppltrst","polintr","vote","prtvtes","lawobey","gndr","agea","edlves","pdjobev","dscrgrp","region","dscrage","dscrdk","dscrdsb","dscretn","dscrgnd","dscrlng","dscrna","dscrnap","dscrntn","dscroth","dscrrce","dscrref","dscrsex","discrimination"
"8624",2010,0,5,3,3,NA,NA,1,37,NA,6,8,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8625",2010,1,6,3,1,NA,NA,1,41,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8626",2010,7,6,2,1,NA,NA,2,25,NA,2,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8627",2010,0,3,4,1,NA,NA,1,70,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8628",2010,6,4,4,1,NA,NA,2,37,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8629",2010,1,9,4,1,NA,NA,1,52,NA,6,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8630",2010,0,77,4,2,NA,NA,2,76,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8631",2010,0,3,3,1,NA,NA,1,56,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8632",2010,7,7,4,1,NA,NA,2,28,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8633",2010,7,5,3,1,NA,NA,1,34,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8634",2010,7,5,4,1,NA,NA,1,45,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8635",2010,7,7,1,1,NA,NA,2,40,NA,6,1,"ES30",0,0,0,0,0,0,0,0,0,0,0,0,0,"No discriminado"
"8636",2010,7,9,4,3,NA,NA,2,54,NA,1,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8637",2010,7,5,3,1,NA,NA,1,43,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8638",2010,7,6,2,1,NA,NA,1,33,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8639",2010,1,7,4,1,NA,NA,1,36,NA,1,2,"ES43",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8640",2010,6,6,2,1,NA,NA,1,40,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8641",2010,6,6,2,1,NA,NA,1,49,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8642",2010,7,5,3,1,NA,NA,1,32,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8643",2010,7,5,4,1,NA,NA,2,42,NA,6,2,"ES13",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8644",2010,1,5,3,3,NA,NA,2,47,NA,2,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8645",2010,7,5,3,3,NA,NA,2,44,NA,1,2,"ES53",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8646",2010,5,2,4,1,NA,NA,1,51,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8647",2010,7,5,1,1,NA,NA,1,38,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8648",2010,4,3,4,1,NA,NA,2,44,NA,6,2,"ES43",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8649",2010,0,5,3,1,NA,NA,2,41,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8650",2010,6,5,1,1,NA,NA,1,49,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8651",2010,7,6,3,1,NA,NA,1,36,NA,6,2,"ES24",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8652",2010,6,8,1,1,NA,NA,1,54,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8653",2010,7,7,1,1,NA,NA,1,47,NA,6,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8654",2010,1,3,4,1,NA,NA,2,61,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8655",2010,7,5,1,1,NA,NA,1,62,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8656",2010,6,1,3,1,NA,NA,2,39,NA,6,2,"ES43",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8657",2010,0,5,2,1,NA,NA,1,70,NA,1,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8658",2010,0,3,3,1,NA,NA,1,71,NA,1,2,"ES12",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8659",2010,0,8,3,1,NA,NA,2,65,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8660",2010,7,5,3,1,NA,NA,1,34,NA,1,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8661",2010,1,8,1,1,NA,NA,2,48,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8662",2010,0,3,4,1,NA,NA,2,94,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8663",2010,7,2,3,3,NA,NA,1,29,NA,6,1,"ES30",0,0,0,0,0,0,0,0,1,0,0,0,0,"Nacionalidad"
"8664",2010,7,6,4,1,NA,NA,1,32,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8665",2010,6,7,3,1,NA,NA,1,83,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8666",2010,7,7,4,1,NA,NA,2,46,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8667",2010,0,5,2,1,NA,NA,1,69,NA,1,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8668",2010,6,7,3,2,NA,NA,1,31,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8669",2010,7,3,3,1,NA,NA,1,34,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8670",2010,1,4,4,2,NA,NA,1,45,NA,6,2,"ES43",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8671",2010,6,6,3,3,NA,NA,1,16,NA,2,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8672",2010,7,5,4,1,NA,NA,2,23,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8673",2010,0,4,3,1,NA,NA,2,76,NA,1,2,"ES24",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8674",2010,7,7,4,1,NA,NA,1,80,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8675",2010,7,7,4,1,NA,NA,1,33,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8676",2010,1,5,2,1,NA,NA,1,61,NA,1,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8677",2010,7,7,2,1,NA,NA,1,26,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8678",2010,7,7,3,1,NA,NA,1,43,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8679",2010,7,4,2,3,NA,NA,1,19,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8680",2010,1,5,3,1,NA,NA,2,41,NA,6,2,"ES43",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8681",2010,5,5,3,1,NA,NA,1,54,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8682",2010,7,8,2,1,NA,NA,1,36,NA,6,2,"ES22",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8683",2010,0,5,1,1,NA,NA,2,53,NA,1,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8684",2010,0,1,3,1,NA,NA,1,40,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8685",2010,3,8,1,1,NA,NA,1,57,NA,6,2,"ES70",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8686",2010,7,3,2,1,NA,NA,1,49,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8687",2010,7,1,4,1,NA,NA,2,65,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8688",2010,7,5,3,2,NA,NA,1,22,NA,1,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8689",2010,7,5,4,1,NA,NA,2,24,NA,2,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8690",2010,7,5,3,1,NA,NA,2,22,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8691",2010,5,6,3,3,NA,NA,1,39,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8692",2010,7,0,3,1,NA,NA,2,25,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8693",2010,6,7,4,1,NA,NA,2,24,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8694",2010,4,1,1,1,NA,NA,2,36,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8695",2010,1,6,2,1,NA,NA,1,69,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8696",2010,0,5,1,1,NA,NA,2,41,NA,1,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8697",2010,6,6,4,3,NA,NA,1,18,NA,2,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8698",2010,6,5,4,1,NA,NA,2,33,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8699",2010,7,6,3,3,NA,NA,2,17,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8700",2010,0,5,3,1,NA,NA,1,82,NA,1,2,"ES62",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8701",2010,7,5,2,1,NA,NA,2,42,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8702",2010,0,3,2,1,NA,NA,1,56,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8703",2010,7,6,3,1,NA,NA,1,72,NA,1,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8704",2010,6,5,1,1,NA,NA,1,54,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8705",2010,7,6,2,1,NA,NA,1,22,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8706",2010,7,7,3,2,NA,NA,1,39,NA,6,2,"ES70",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8707",2010,7,3,3,1,NA,NA,1,38,NA,6,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8708",2010,0,3,4,1,NA,NA,2,80,NA,2,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8709",2010,0,4,3,1,NA,NA,1,65,NA,6,2,"ES62",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8710",2010,7,1,2,3,NA,NA,2,20,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8711",2010,7,5,3,1,NA,NA,2,25,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8712",2010,0,5,3,2,NA,NA,2,59,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8713",2010,0,3,4,1,NA,NA,2,52,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8714",2010,7,6,3,2,NA,NA,1,28,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8715",2010,6,5,2,1,NA,NA,1,25,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8716",2010,7,5,2,3,NA,NA,1,16,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8717",2010,0,1,2,1,NA,NA,1,83,NA,1,2,"ES12",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8718",2010,7,5,4,3,NA,NA,1,20,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8719",2010,7,7,4,1,NA,NA,1,27,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8720",2010,1,4,3,1,NA,NA,2,56,NA,6,2,"ES24",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8721",2010,6,7,1,1,NA,NA,2,52,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8722",2010,5,5,3,1,NA,NA,1,47,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8723",2010,7,5,4,3,NA,NA,2,18,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8724",2010,1,4,4,1,NA,NA,2,28,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8725",2010,0,8,3,1,NA,NA,2,34,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8726",2010,0,0,4,2,NA,NA,2,81,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8727",2010,1,5,4,1,NA,NA,2,59,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8728",2010,1,7,4,1,NA,NA,2,66,NA,2,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8729",2010,6,3,4,2,NA,NA,2,41,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8730",2010,0,5,4,1,NA,NA,2,62,NA,1,2,"ES23",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8731",2010,7,6,3,1,NA,NA,1,43,NA,6,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8732",2010,0,7,3,1,NA,NA,2,80,NA,2,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8733",2010,1,3,3,1,NA,NA,2,47,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8734",2010,7,5,3,1,NA,NA,2,24,NA,2,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8735",2010,0,5,2,1,NA,NA,1,26,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8736",2010,7,6,4,1,NA,NA,1,40,NA,6,2,"ES22",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8737",2010,6,5,3,1,NA,NA,1,36,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8738",2010,7,5,4,2,NA,NA,2,46,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8739",2010,7,8,3,1,NA,NA,2,29,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8740",2010,7,7,3,3,NA,NA,2,19,NA,2,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8741",2010,7,7,2,1,NA,NA,2,40,NA,6,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8742",2010,7,5,4,2,NA,NA,1,21,NA,1,2,"ES24",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8743",2010,7,8,2,1,NA,NA,1,31,NA,1,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8744",2010,0,8,3,1,NA,NA,1,68,NA,1,2,"ES70",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8745",2010,0,3,2,1,NA,NA,1,77,NA,1,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8746",2010,7,6,3,1,NA,NA,1,22,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8747",2010,7,4,4,1,NA,NA,2,28,NA,1,2,"ES43",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8748",2010,0,5,3,2,NA,NA,1,41,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8749",2010,4,5,4,1,NA,NA,2,46,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8750",2010,0,3,3,1,NA,NA,1,64,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8751",2010,6,9,3,3,NA,NA,1,29,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8752",2010,7,5,2,1,NA,NA,1,51,NA,6,1,"ES30",0,0,0,0,0,0,0,0,0,1,0,0,0,"No discriminado"
"8753",2010,7,4,3,1,NA,NA,1,43,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8754",2010,0,6,3,2,NA,NA,1,52,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8755",2010,6,4,2,3,NA,NA,2,20,NA,2,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8756",2010,6,7,4,2,NA,NA,1,39,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8757",2010,0,4,4,1,NA,NA,2,75,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8758",2010,1,3,3,1,NA,NA,2,89,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8759",2010,7,6,3,1,NA,NA,1,47,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8760",2010,7,5,2,1,NA,NA,1,41,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8761",2010,6,5,4,3,NA,NA,1,40,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8762",2010,0,6,2,1,NA,NA,1,72,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8763",2010,7,3,4,3,NA,NA,2,21,NA,2,2,"ES62",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8764",2010,6,3,4,2,NA,NA,1,41,NA,6,2,"ES53",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8765",2010,7,2,4,1,NA,NA,2,44,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8766",2010,0,3,4,2,NA,NA,2,88,NA,2,2,"ES24",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8767",2010,7,5,3,1,NA,NA,2,45,NA,6,1,"ES61",0,0,0,0,0,0,0,0,0,0,0,0,0,"No discriminado"
"8768",2010,7,6,4,2,NA,NA,1,31,NA,1,2,"ES13",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8769",2010,7,3,2,1,NA,NA,2,38,NA,1,2,"ES70",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8770",2010,1,1,4,1,NA,NA,2,62,NA,2,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8771",2010,1,4,4,2,NA,NA,2,53,NA,6,1,"ES61",0,0,0,0,0,0,0,0,0,0,0,0,1,"Sexualidad"
"8772",2010,7,7,1,1,NA,NA,1,32,NA,6,2,"ES12",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8773",2010,1,2,4,2,NA,NA,2,46,NA,1,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8774",2010,5,6,2,1,NA,NA,2,36,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8775",2010,7,5,4,1,NA,NA,2,27,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8776",2010,0,6,4,2,NA,NA,2,82,NA,1,2,"ES70",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8777",2010,5,7,2,1,NA,NA,2,32,NA,6,2,"ES70",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8778",2010,5,7,2,1,NA,NA,1,35,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8779",2010,1,2,4,1,NA,NA,1,45,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8780",2010,7,1,3,1,NA,NA,1,31,NA,6,2,"ES70",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8781",2010,0,3,3,1,NA,NA,1,73,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8782",2010,7,7,2,1,NA,NA,2,63,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8783",2010,7,7,3,1,NA,NA,1,43,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8784",2010,7,5,4,1,NA,NA,2,35,NA,6,2,"ES12",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8785",2010,1,10,1,1,NA,NA,1,60,NA,1,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8786",2010,6,4,3,3,NA,NA,2,41,NA,6,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8787",2010,1,5,3,1,NA,NA,1,59,NA,1,2,"ES43",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8788",2010,1,5,2,1,NA,NA,1,59,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8789",2010,0,4,3,3,NA,NA,1,27,NA,1,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8790",2010,7,9,1,1,NA,NA,1,28,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8791",2010,7,4,3,1,NA,NA,1,45,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8792",2010,7,5,2,3,NA,NA,2,29,NA,2,1,"ES24",0,0,0,0,0,0,0,0,0,0,0,0,0,"No discriminado"
"8793",2010,7,3,2,1,NA,NA,1,29,NA,6,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8794",2010,0,8,2,1,NA,NA,1,58,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8795",2010,7,3,2,1,NA,NA,1,35,NA,6,1,"ES12",0,0,0,0,0,0,0,0,0,1,0,0,0,"No discriminado"
"8796",2010,1,0,3,2,NA,NA,2,51,NA,2,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8797",2010,4,2,4,1,NA,NA,2,43,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8798",2010,6,7,2,1,NA,NA,1,26,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8799",2010,7,8,3,1,NA,NA,2,35,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8800",2010,0,4,3,1,NA,NA,2,76,NA,2,2,"ES24",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8801",2010,7,5,3,1,NA,NA,2,46,NA,6,1,"ES51",0,0,0,0,0,0,0,0,1,0,0,0,0,"Nacionalidad"
"8802",2010,1,3,3,1,NA,NA,1,77,NA,1,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8803",2010,7,5,4,3,NA,NA,1,17,NA,2,2,"ES30",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8804",2010,0,5,4,1,NA,NA,2,87,NA,2,2,"ES41",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8805",2010,0,6,2,1,NA,NA,1,71,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8806",2010,1,6,3,1,NA,NA,1,61,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8807",2010,1,4,3,1,NA,NA,1,42,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8808",2010,7,6,2,1,NA,NA,2,33,NA,6,2,"ES24",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8809",2010,7,5,1,1,NA,NA,1,41,NA,6,1,"ES22",0,0,0,0,0,1,0,0,0,0,0,0,0,"Lengua"
"8810",2010,5,9,4,2,NA,NA,1,45,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8811",2010,1,5,3,1,NA,NA,2,64,NA,1,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8812",2010,1,4,3,1,NA,NA,2,56,NA,1,2,"ES22",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8813",2010,2,8,3,1,NA,NA,2,43,NA,6,2,"ES21",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8814",2010,7,4,2,1,NA,NA,2,40,NA,6,2,"ES24",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8815",2010,0,7,4,1,NA,NA,2,25,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8816",2010,7,4,3,3,NA,NA,2,18,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8817",2010,7,4,4,1,NA,NA,2,40,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"8818",2010,0,0,2,1,NA,NA,2,65,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
